Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria
7507,feltmaker,Noun,A manufacturer of felt.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,manufacturer,
7681,femininization,Noun,The act or process of making feminine,,femininization of a masculine noun,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
8183,fenticlor,Noun,A topical antibacterial and antifungal drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,antibacterial and,
8350,fermentation,Noun,Any of many anaerobic biochemical reactions in which an enzyme (or several enzymes produced by a microorganism) catalyses the conversion of one substance into another; especially the conversion (using yeast) of sugars to alcohol or acetic acid with the evolution of carbon dioxide, biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reactions,
8635,ferroactivator,Noun,An enzyme activator that is active only in the presence of iron ions, biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,enzyme activator,
8749,ferromagnetization,Noun,"The process, or the result of being made ferromagnetic",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"process , or",
8820,ferrotype,Noun,An early photographic process in which the image is made on an iron plate having a sensitized surface film.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
8944,fertilization,Noun,The act or process of rendering fertile.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
8995,feruloylation,Noun,reaction with a feruloyl group, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
9285,fetish,Noun,"Sexual attraction to or arousal at something sexual or nonsexual, such as an object or a part of the body",,"[from the early 19th c.] 1985, Margaret Atwood, The Handmaid's Tale: The first time, I was confused. His needs were obscure to me, and what I could perceive of them seemed to me ridiculous, laughable, like a fetish for lace-up shoes. I know a guy who has a foot fetish. a fetish for leather",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,attraction,
9303,fetishization,Noun,The act or process of fetishizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
9353,fetoscopy,Noun,"An endoscopic procedure during pregnancy to allow access to the fetus, the amniotic cavity, the umbilical cord, and the fetal side of the placenta.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,procedure,
9463,feudalist,Noun,An advocate or practitioner of feudalism,,"1911, G. K. Chesterton, Appreciations and Criticisms of the Works of Charles Dickens[1]:His revolt is not a revolt of the commercialist against the feudalist, of the Nonconformist against the Churchman, of the Free-trader against the Protectionist, of the Liberal against the Tory. 1866, A. O. Brownson, The American Republic: Its Constitution, Tendencies, and Destiny[2]:The author is not a monarchist, an aristocrat, a democrat, a feudalist, nor an advocate of what are called mixed governments like the English, at least for his own country; but is simply an American, devoted to the real, living, and energizing constitution of the American republic as it is, not as some may fancy it might be, or are striving to make it. 1996 September 6, Michael Miner, They're Right, They're Left, They're Gone, in Chicago Reader[3]:In short, Jose Antonio, son of a benevolent Spanish dictator who'd been forced out by republicans, was a sentimental feudalist who suspected capitalism and believed in the dole.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,advocate or practitioner,
9861,fibrillation,Noun,"The rapid, irregular, and unsynchronized contraction of the muscle fibers of the heart.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,contraction,
9921,fibrinolysis,Noun,"The process wherein a fibrin clot, the product of coagulation, is broken down.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
10400,fiddling,Noun,"action of the verb to fiddle Oliver Sacks, Awakenings [W]e, her doctors [] seemed powerless to prevent [side-effects], despite all our reassurances, and all our fiddlings and manipulations with the dosage []",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action,
10420,fidejussion,Noun,The act or state of being bound as surety for another; suretyship., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or state,
10431,fidelity bond,Noun,An insurance contract that covers an employer against loss due to fraudulent or dishonest employees.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,insurance contract,
