Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process
9749,neurosexism,Noun,The use of neuroscientific research to support preexisting ideas about inherent sex differences, neologism,"2010, Cordelia Fine, Delusions of Gender: How Our Minds, Society, and Neurosexism Create Difference, W. W. Norton (2010), ISBN, page xxviii: Neurosexism reflects and reinforces cultural beliefs about genderand it may do so in a particularly powerful way. Dubious brain facts about the sexes become part of the cultural lore. For more examples of usage of this term, see Citations:neurosexism.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
9768,neurosonology,Noun,The use of ultrasound in carotid surgery,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
9860,neuroticization,Noun,Act or process of neuroticizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10072,neutralisation,Noun,The act of neutralising., British spelling,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10099,neutralization,Noun,The act of neutralizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10660,newsgathering,Noun,The act of collecting information related to current events This portable camera is just the thing for on-the-spot newsgathering,,Our network has the best newsgathering operation in the country.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10697,newsmaking,Noun,"The act or process of making news, of doing or saying something that is newsworthy 2007 February 7, David M",,"Halbfinger, Hollywood Takes Its Concerns About Piracy and Taxes to Washington, in New York Times[2]:In a rare moment of newsmaking, Barry M. Meyer, the chairman of Warner Brothers, issued a sharp rebuke to the president of the Consumer Electronics Association, Gary Shapiro, who warned in January that antipiracy efforts could smother technological progress and said that private conduct may be unauthorized, but that does not mean it is piracy.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10706,newsmongery,Noun,The act of spreading gossip,,"1898, William Adamson, The life of the rev. James Morison - Part 4, page 247:Take care of gospel gossiping, of inquiring about places and individuals, merely for the sake of newsmongery. 1998, Dan-nian Lu, Pamela's Richardson and Joseph's Fielding, page 78:However, while signifying Mr. B's wealth and enhancing the significance of Pamela's marriage, this sizable downstairs population could also be perceived by the contemporaries as a hotbed for newsmongery and a network of guerrilla spies routinely invading the master's privacy.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10735,newspeak,Noun,"Use of ambiguous, misleading, or euphemistic words in order to deceive the listener, especially by politicians and officials",,"1984, Jonathon Green, Introduction, in Newspeak: A Dictionary of Jargon, London: Routledge Kegal Paul plc, ISBN 978-0-7100-9685-2; republished Abingdon, Oxon.; New York, N.Y.: Routledge, 2014, ISBN 978-0-415-73271-0, page ix: Yet no-one would deny that a form of newspeak, however altered, is all too prevalent. Where [George] Orwells society was governed by the stick, we are offered the carrot. The truncation of the language on Airstrip One was a logical response to the harsh social engineering that engendered it. The soothing, delusory world of equality, of much-touted democracy, has created a newspeak all its own. Rather than shorten the language it is infinitely broadened; instead of curt monosyllables, there are mellifluous, calming phrases, designed to allay suspicions, modify facts and divert ones attention from difficulties. 1995, Edward Moejko, Between Symbolist Decline and the Rise of Newspeak: Mapping the Dynamics of the Russian Literary Avant-Garde, in Christian Berg, Frank Durieux, and Geert Lernout, editors, The Turn of the Century: Modernism and Modernity in Literature and the Arts/Le tournant du sicle: Le modernisme et la modernit dans la littrature et les arts (European Cultures; 3), Berlin; New York, N.Y.: Walter de Gruyter, ISBN, page 327:[T]he last stage in the evolution of the Russian literary avant-garde and its final demise was marked by its sharp and growing conflict with the rise of newspeak. The concept of newspeak has been with us now for quite some time. However, it only recently began to be treated as an exponent of a certain cultural vision advanced by sheer and impudent political power. At the same time, it is more than that. Newspeak can be defined as discourse, proper or peculiar to the totalitarian state and transmitted through the manipulative use of language to all sectors and institutions of the state. 2002, Slava Gerovitch, The Cold War in Code Words: The Newspeak of Soviet Science, in From Newspeak to Cyberspeak: A History of Soviet Cybernetics, Cambridge, Mass.; London: MIT Press, ISBN, page 47: [] Soviet ideology itself may be more productively viewed as the result of conscious attempts to explicate and rationalize assorted discursive strategies, or mechanisms, of newspeak, in much the same way as grammatical rules are invented to describe diverse linguistic practices.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
10858,nexting,Noun,"The continual process of predicting what is likely to happen next, based on external stimuli.", psychology,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11180,nickelization,Noun,The process of nickelizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12166,nigrescence,Noun,The process of becoming black or dark; blackening.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12173,nigrification,Noun,The act or process of making black,,(Can we find and add a quotation of Johnson to this entry?),False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12230,nihilation,Noun,The act of nihilating, philosophy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12936,nitpicking,Noun,"A process of finding or pointing out tiny details or errors, particularly if the pointed-out details seem insignificant or irrelevant to all but the finder"," figuratively, by extension","""Of all life's pleasures, I like nitpicking the best."" -- Wally in Dilbert",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13022,nitrification,Noun,The process of nitrifying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13127,nitrocarburization,Noun,The process of nitrocarburizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13206,nitrogenization,Noun,Act or process of nitrogenizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14107,nodation,Noun,The act of making a knot.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14670,nominalization,Noun,The use of a word which is not a noun (e.g, linguistics,"a verb or adjective) as a noun, with or without morphological transformation, so that the word can now act as the head of a noun phrase. Synonyms: substantivisation, substantivation (uncommon)",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
19921,nonfunctionalization,Noun,The act of making something nonfunctional,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
21360,nonlinearization,Noun,The act or process of making something nonlinear.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
23144,nonpractice,Noun,The act of not doing or practising something,,the nonpractice of sin,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
23306,nonprofitization,Noun,The process of converting groups or organizations into nonprofits.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
23639,nonreading,Noun,"The act of not reading 2007 February 24, Alan Riding, Read It? No, but You Can Skim a Few Pages and Fake It, in New York Times[1]:Then why, he was asked, did he write a book that seems to justify nonreading?",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
26278,nonvote,Noun,A deliberate act of not voting; an abstention,,"2007 January 3, Jer Longman, The Two Sides of Jim Tressel, in New York Times[1]:Lloyd Carr, the Michigan coach, called Tressels nonvote real slick.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
26922,normalization,Noun,Process of establishing normal diplomatic relations between two countries, diplomacy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
26927,normalization,Noun,The process of removing statistical error in repeated measured data., statistics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
26985,normativization,Noun,The process of making normative.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
27444,northernization,Noun,The process of northernizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
27819,noshoring,Noun,The use of noshore solutions; specifically the business practice of combining elements of offshore and nearshore outsourcing solutions with local resources,,"For example, software developers may be in Mexico, whereas project managers will be based in the United States in San Diego.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
