Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
53511,something,Adverb,To a high degree," degree, colloquial","1913, Eleanor H. Porter, Pollyanna, page 51:You can't thrash when you have rheumatic fever though you want to something awful, Mrs. White says. 1994 Summer, Rebecca T. Goodwin, Keeper of the house, in Paris Review, volume 36, number 131, page 161:Seeing him here, though, I all of a sudden feel more like I been gone from home three years, instead of three weeks, and I miss my people something fierce. 2001 January, Susan Schorn, Bobby Lee Carter and the hand of God, in U.S. Catholic, volume 66, number 1, page 34:And then she put the coffin right out on her front porch. Jim told everyone he'd built it kind of roomy since Bobby Lee was on the stout side, but that it better get used quick because sycamore tends to warp something terrible.",False,False,False,False
53518,something awful,Adverb,Intensely or extremely; badly; in the worst way," degree, colloquial, idiomatic","He wants to get out of there something awful, but he just doesn't have the money.",False,False,False,False
53519,something bad,Adverb,To a considerable degree; badly," degree, colloquial","1986, Terry C. Johnston, Borderlords - Page 365:Missed you somethin' bad, ol' man.",False,False,False,False
53521,something fierce,Adverb,"To an extreme extent; badly, violently"," degree, colloquial","2004, Tom Rapko, Diving the Seamount, iUniverse, page 99: The wind had kicked up something fierce and the entire bay had transformed from placidity to slapping waves.",False,False,False,False
53523,something good,Adverb,To a significant degree," degree, colloquial","1999, Jessica Speart, Bird Brained, page 56:Guess you knocked that noggin of yours somethin' good.""",False,False,False,False
53528,something terrible,Adverb,To a great degree," degree, colloquial","1994, Nas, One Love, in (Please provide the book title or journal name):You see the streets have me stressed somethin' terrible. 1999 Nov/Dec, E Annie Proulx, The Blood Bay, in Literary Cavalcade, volume 52, number 3, page 8:I pamper them babies somethin terrible.",False,False,False,False
53550,someway,Adverb,Somehow, now chiefly US colloquial,"1899, Kate Chopin, The Awakening: Robert spoke of his intention to go to Mexico in the autumn, where fortune awaited him. He was always intending to go to Mexico, but someway never got there.",False,False,False,False
53733,son,Noun,An informal address to a friend or person of equal authority.," Britain, colloquial",,False,False,False,False
53992,sonny,Noun,"form of address to a boy or man, to express contempt, warning etc"," colloquial, derogatory","Synonyms: friend, buster, buddy, pal",False,False,False,False
54235,sooterkin,Noun,A Dutch person, colloquial,(Can we add an example for this sense?),False,False,False,False
54779,soror,Noun,A sorority sister; a fellow member of one's sorority., colloquial,,False,False,False,False
54900,sort,Verb,To fix a problem or handle a task; to sort out.," Britain, colloquial",,False,False,False,False
54904,sort of,Adverb,Approximately; in a way; partially; not quite; somewhat," idiomatic, colloquial","1918, W. B. Maxwell, chapter 19, in The Mirror and the Lamp:Nothing was too small to receive attention, if a supervising eye could suggest improvements likely to conduce to the common welfare. Mr. Gordon Burnage, for instance, personally visited dust-bins and back premises, accompanied by a sort of village bailiff, going his round like a commanding officer doing billets. 1963, Margery Allingham, Foreword, in The China Governess[1]:I understand that the district was considered a sort of sanctuary, the Chief was saying. An Alsatia like the ancient one behind the Strand, or the Saffron Hill before the First World War.[] It sort of makes sense the way he explains it, but I still don't really understand.",False,False,False,False
55174,soul kiss,Noun,A kiss in which contact occurs between the tongues of the kissers.," idiomatic, colloquial",,False,False,False,False
55278,sound as a bell,Adjective,In excellent condition," simile, colloquial","1600, William Shakespeare, Much Ado About Nothing, Act III, scene 2:He hath a heart as sound as a bell, and his tongue is the clapper; for what his heart thinks, his tongue speaks.",False,False,False,False
55319,sound on the goose,Adjective,"Loyal to the party line; specifically, supporting the pro-slavery position in the pre-Civil War United States"," US, colloquial, regional, now historical","2013, Philipp Meyer, The Son, Simon Schuster 2014, p. 440: While not exactly sound on the goose, slavery struck me as the natural state: we had slaves, the Indians had slaves, you shall enjoy the spoils of your enemies, which the Lord your God has given you.",False,False,False,False
56652,spacy,Adjective,spaced-out, colloquial,,False,False,False,False
56653,spacy,Adjective,eccentric, colloquial,,False,False,False,False
56654,spacy,Adjective,having much space This car is very spacy., colloquial,,False,False,False,False
56655,spacy,Adjective,"of, related to or connected with the extraterrestrial His latest CD sounds very spacy.", colloquial,,False,False,False,False
56709,spadger,Noun,A sparrow, dialectal or colloquial,"1961, Margery Allingham, Three cases for Mr. Campion, p. 82: The broadcasting blokes are twittering away like spadgers over there. Roald Dahl, The Swan 'If you think spadgers is easy,' the father said, 'go get yourself a jenny wren. Jenny wrens is 'alf the size of spadgers and they never sit still for one second. Get yourself a jenny wren before you start shootin' yer mouth off about 'ow clever you is.'",False,False,False,False
56710,spadger,Noun,A boy, colloquial,"1970, Donald Harington, Lightning Bug: He laughs and says, My, you sure talk brash, for such a little spadger.",False,False,False,False
57085,spanking,Adverb,An intensifier," colloquial, now usually with new",brand spanking new a spanking good time spanking clean spanking white,False,False,False,False
57098,spankworthy,Adjective,Worthy of being spanked., colloquial,,False,False,False,False
57670,spationaut,Noun,"A European astronaut, specifically one representing ESA.", colloquial,,False,False,False,False
57960,speaking of,Adverb,Speaking of which; relatedly; used to introduce a related topic, colloquial,"2006, Mark Winegardner, The Godfathers Revenge (novel), G.P. Putnams Sons, ISBN, page 76: Speaking of by the way: nice car. I mean that. 2009, Wells Tower, Executors of Important Energies (short story), in Everything Ravaged, Everything Burned, Macmillan, ISBN, page 83: No more songs. This is a restaurant, for Christs sake, and speaking of, can somebody tell me where the hell is that veal? 2009, James Boice, NoVA (novel), Simon and Schuster, ISBN, page 47: [] Speaking of by the way we should go shopping on Saturday or Sunday because Penneys is having a sale at Fair Oaks. 2010, Julia DeVillers and Jennifer Roy, Take Two (novel), Simon and Schuster, ISBN, page 8: [] And speaking of, can you please cover up that hideous shirt?",False,False,False,False
58119,spec,Noun,Clipping of specification., colloquial,,False,False,False,False
58120,spec,Noun,Clipping of speculation., colloquial,,False,False,False,False
58137,speccy,Adjective,"bespectacled 1971, Ivor Felstein, A Change of Face and Figure [] perhaps being taunted as ""speccy"" or ""four eyes"" or ""blindy"""," colloquial, derogatory","2004, Bennett-Levy et al, Oxford Guide to Behavioural Experiments in Cognitive Therapy Her schoolmates called her ""speccy four-eyes"" and hid her glasses. She grew up feeling there was something wrong with her as a person.",False,False,False,False
58147,special,Noun,A special constable.," Britain, colloquial",,False,False,False,False
58539,specs,Noun,Abbreviation of spectacles.," colloquial, plural only",,False,False,False,False
58540,specs,Noun,Specifications: plural of spec, colloquial,,False,False,False,False
58541,spect,Verb,"expect 1873, Helen Hunt Jackson, Saxe Holm's Stories[1]:Looks like rain, Elder; I 'spect she'll have to go over with me arter all,"" said George Thayer, the handsomest, best-natured stage-driver in the whole State of New Hampshire", colloquial,"1922, Various, O. Henry Memorial Award Prize Stories of 1921[2]:We didn' 'spect Marse Wes to bring home a wife whenas he lef', but that ain' no sign that it ain' a mighty fine thing."" 1871, Sophie May, Dotty Dimple's Flyaway[3]:""I's growing so big now, mamma,"" said she, coaxingly, ""don't you spect I must have some tea?"" 2002 September 6, Richard Meltzer, Autumn Rhythm, in Chicago Reader[4]:With global warming, you may need sweat towels more than you currently 'spect.",False,False,False,False
58924,speech path,Noun,Speech pathology., colloquial,,False,False,False,False
58925,speech path,Noun,A speech pathologist., colloquial,,False,False,False,False
59049,speed of light,Noun,A very rapid speed.," colloquial, figuratively",,False,False,False,False
59381,spelled sideways,Adverb,Indicating an anagram or other approximate rearrangement of the letters in the original term, colloquial,"2001, Paul McFedries, The complete idiot's guide to Windows XP It truly is a wired (which, remember, is just ""weird"" spelled sideways) world, and if you feel like you're the only person left who isn't online, this chapter will help.",False,False,False,False
60659,spiff,Noun,"A hand-rolled marijuana cigarette, a joint (variant of spliff)"," countable, colloquial, Jamaican","2000, Leone Ross, Tasting Songs, in Dark Matter (ed. Sheree R. Thomas), p. 76: She rolled a spiff for us as she spoke, sifting the ganja between her fingers []",False,False,False,False
60668,spiffily,Adverb,In a spiffy manner; done with style, colloquial,He is always dressed spiffily.,False,False,False,False
60670,spiffing,Adjective,"Very good, excellent"," Britain, colloquial",We're having a picnic at the races how spiffing!,False,False,False,False
60671,spiffing,Adjective,Smart or appealing in dress or appearance," Britain, colloquial","I say, that outfit is simply spiffing. 2007, ""Spiffing new image"", Times Online, London, 18 May (retrieved 14 June 2007), Spiffing new image: ITV is developing an updated version of Spitting Image, with CGI graphics.",False,False,False,False
60673,spiffingly,Adverb,"In a spiffing manner; wonderfully, marvellously."," Britain, colloquial",,False,False,False,False
