Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria
1047,valperinol,Noun,A drug that acts as a calcium channel blocker.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
1056,valrubicin,Noun,A particular drug used to treat cancer.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
1280,valylene,Noun,The organic compound 2-methylbut-1-en-3-yne HCC-C(CH3)=CH2,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
1292,vamicamide,Noun,An antimuscarinic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
1551,vandetanib,Noun,An anticancer drug used to treat certain tumors of the thyroid gland.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
1683,vanitiolide,Noun,A choleretic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
1819,vapiprost,Noun,An antiplatelet drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
1897,vaporosity,Noun,Anything lacking substance.,countable,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
2021,vardenafil,Noun,A piperazine drug used to treat erectile dysfunction.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
2037,varenicline,Noun,"A particular pharmaceutical drug, an agonist for nicotine, used to aid tobacco-smoking cessation. 2010, Stephen Fry, The Fry Chronicles: Farewell Zyban, hello Champix, Pfizer's name for a new compound called varenicline, which is not an anti-depressant but a nicotine receptor partial agonist.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
2634,vasoconstrictor,Noun,Any substance that causes vasoconstriction,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
2664,vasodilator,Noun,A drug or chemical agent that causes dilation of the blood vessels thereby reducing blood pressure.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
2696,vasomodulator,Noun,Any compound involved in vasomodulation,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
2772,vasotonic,Noun,"A substance (especially a drug) that is vasotonic, usually with reference to a drug that modifies the tone of vessel walls, such as a vasopressor or a phlebotonic.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
2855,vatalanib,Noun,"A particular drug that inhibits angiogenesis. 2015 August 6, Impact of Pre-Treatment Lactate Dehydrogenase Levels on Prognosis and Bevacizumab Efficacy in Patients with Metastatic Colorectal Cancer, in PLOS ONE[1], DOI:10.1371/journal.pone.0134732:In the CONFIRM-1 and -2 randomized trials of vatalanib plus FOLFOX4 for the first- and second- line therapy of mCRC, the oral inhibitor of VEGFR did not improve the efficacy of CT in the overall population.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
3162,vedaclidine,Noun,A novel analgesic drug which acts as a mixed agonist-antagonist at muscarinic acetylcholine receptors.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
3165,vedaprofen,Noun,A nonsteroidal anti-inflammatory drug used in veterinary medicine.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
3317,vegetable rennet,Noun,Any substance of plant origin that can be used as a rennet substitute. Commercial vegetable rennets usually contain rennet from the mould Rhizomucor miehei.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
3888,vemurafenib,Noun,"A drug for the treatment of late-stage melanoma. 2015 June 12, Ildar Akhmetov et al., Market Access Advancements and Challenges in Drug-Companion Diagnostic Test Co-Development in Europe, in Journal of Personalized Medicine[1], volume 5, DOI:10.3390/jpm5020213:This prompted numerous novel targeted cancer medicines guided by a CDx assay to seek the approval of the US Food and Drug Administration (FDA) and European Medicines Agency (EMA), including cetuximab, crizotinib, vemurafenib etc.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
4132,venin,Noun,A toxic substance found in the venom of poisonous snakes.,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
4168,venlafaxine,Noun,The oral antidepressant drug 1-[2-dimethylamino-1-(4-methoxyphenyl)-ethyl]cyclohexan-1-ol,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
4618,veralipride,Noun,A benzamide neuroleptic drug indicated in the treatment of vasomotor symptoms associated with the menopause.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
4647,veratrole,Noun,"The compound 1,2-dimethoxybenzene, a dimethyl ether derived from pyrocatechol.",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
4654,verazide,Noun,An antitubercular drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
4880,verdinexor,Noun,"The compound (Z)-3-[3-[3,5-bis(trifluoromethyl)phenyl]-1,2,4-triazol-1-yl]-N'-pyridin-2-ylprop-2-enehydrazide that is an anticancer agent","organic chemistry, medicine",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
5084,verlukast,Noun,A drug that is a potent leukotriene D4 antagonist.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
5117,vermicide,Noun,"Any substance used to kill worms, especially parasitic intestinal worms",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
5157,vermifuge,Noun,"A drug that causes the expulsion or death of intestinal worms, such as tapeworms. 1875, James Herman De Ricci, Fiji: Our New Province in the South Seas, page 135: [...]; that the fruit is very good eating, either raw or boiled, and that the seeds, distinguished by a mustard-like pungency, are an efficacious vermifuge for children.","medicine, dated",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
5271,vernakalant,Noun,A drug under investigation for the acute conversion of atrial fibrillation.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
5687,verticillatine,Noun,"An organic compound with ganglionic blocking activity, found in Rauvolfia verticillata.",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
5798,vesamicol,Noun,"The drug 2-(4-phenyl-1-piperidyl)cyclohexan-1-ol that inhibits acetylcholine 2016 January 12, In Vivo Differences between Two Optical Isomers of Radioiodinated o -iodo- trans -decalinvesamicol for Use as a Radioligand for the Vesicular Acetylcholine Transporter, in PLOS ONE[1], DOI:10.1371/journal.pone.0146719:Because synapse loss and dysfunction occur before fibrillary tau tangles emerge in the tauopathy mouse AD model[20 ], VAChT may be used as a possible in vivo target for diagnoses of AD. It has been shown that vesamicol (2-(4-phenylpiperidino) cyclohexanol) binds to the ACh transporter on presynaptic acetylcholine storage vesicles and inhibits ACh uptake into the vesicle[21 ,22 ].","organic chemistry, medicine",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
6117,vestipitant,Noun,"A drug that acts as a selective antagonist for the NK1 receptor, under development as a potential antiemetic and anxiolytic and to treat tinnitus.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
6246,vetrabutine,Noun,A papaverine-like antispasmodic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
7007,vidarabine,Noun,"An antiviral drug, a form of arabinofuranosyladenine, which is active against herpes simplex and varicella zoster viruses.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
7662,vilanterol,Noun,"A long-acting beta-2 agonist drug, used in the treatment of chronic obstructive pulmonary disease.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
7669,vilazodone,Noun,A piperazine drug with possible applications as an antidepressant.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
7671,vildagliptin,Noun,A particular antidiabetic drug,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
7916,vinblastine,Noun,A particular drug used in chemotherapy.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
7918,vinburnine,Noun,A vasodilator drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,vasodilator
7923,vincanol,Noun,An anesthetic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
7947,vincristine,Noun,A particular drug used in chemotherapy.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
7975,vindeburnol,Noun,A particular neuroprotective drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
