Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,disease,object_map,object,10,11,12,13,14,15,16,17
95030,surfacism,Noun,"In transformational grammar, the belief that deep and surface structures are similar.", grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,grammar ,,grammar,,,,,,,,,,True,False,,,,,,,,,,
97985,swim,Noun,A dance move of the 1960s in which the arms are moved in a freestyle swimming manner.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,dance move,,dance,move,,,,,,,,,True,False,,,,,,,,,,
98171,swing,Noun,A dance style.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,dance style ,,dance,style,,,,,,,,,True,False,,,,,,,,,,
98177,swing,Noun,A basic dance step in which a pair link hands and turn round together in a circle.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,dance step,,dance,step,,,,,,,,,True,False,,,,,,,,,,
98237,swing trot,Noun,A popular dance of the 1940s.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,dance,,dance,,,,,,,,,,True,False,,,,,,,,,,
98331,swingout,Noun,The principal dance move in Lindy Hop, dance,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,principal dance move,,principal,dance,move,,,,,,,,True,False,", principal",True,,,,,,,,
98606,switching algebra,Noun,two-element Boolean algebra,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,algebra,,algebra,,,,,,,,,,True,False,,,,,,,,,,
99625,sympatholytic,Noun,Any medicine having this effect, medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
99630,sympathomimetic,Noun,Any medicine with this effect., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
99641,sympathy,Noun,"Artistic harmony, as of shape or colour in a painting.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,harmony ,,harmony,,,,,,,,,,True,False,,,,,,,,,,
99761,symplectic,Noun,"A symplectic bilinear form, manifold, geometry, etc", mathematics,"1967, Journal of Mathematics and Mechanics, Volume 16, Issue 1, Indiana University, page 339, The structure of stable symplectics on finite dimensional spaces has been studied by Krein [8], Gelfand Lidskii [9], and Moser [10] in work of considerable practical importance.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"bilinear form , manifold , geometry ",,bilinear,form,",",manifold,",",geometry,,,,,True,False,,,,,,,,,,
99999,synaptoarchitecture,Noun,An architecture of synapses (or an electronic equivalent),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,architecture,,architecture,,,,,,,,,,True,False,,,,,,,,,,
100026,synaptopathology,Noun,The pathology of synaptopathies, pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,pathology,,pathology,,,,,,,,,,True,False,,,,,,,,,,
100210,synchronology,Noun,contemporaneous chronology,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,chronology,,chronology,,,,,,,,,,True,False,,,,,,,,,,
100402,syndesmotomy,Noun,The anatomy of the ligaments.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,anatomy,,anatomy,,,,,,,,,,True,False,,,,,,,,,,
100521,synectics,Noun,A problem-solving methodology that stimulates thought processes of which the subject may be unaware.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,methodology,,methodology,,,,,,,,,,True,False,,,,,,,,,,
100928,syntaxon,Noun,"In phytosociology, a conceptual unit of vegetation comprising a combination of plant taxa.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,phytosociology ,,phytosociology,,,,,,,,,,True,False,,,,,,,,,,
101067,synthon,Noun,"In retrosynthetic analysis, a structural unit within a molecule which is related to a possible synthetic operation", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,analysis ,,analysis,,,,,,,,,,True,False,,,,,,,,,,
101327,syrup of ipecac,Noun,"liquid medicine made from a flowering plant, Psychotria ipecacuanha, used as an emetic; ipecac",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,liquid medicine,,liquid,medicine,,,,,,,,,True,False,", liquid, medicine",True,,,,,,,,
101475,systems analysis,Noun,"The scientific analysis of systems, and the interactions within them.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,analysis,,analysis,,,,,,,,,,True,False,,,,,,,,,,
419,face value,Noun,No more or less than what is stated; a literal or direct meaning or interpretation, idiomatic,Please take this comment at face value and don't try to read anything into it.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,meaning or interpretation,,meaning,or,interpretation,,,,,,,,True,False,,,,,,,,,,
2356,fallback,Noun,A backup plan or contingency strategy; an alternative which can be used if something goes wrong with the main plan; a recourse,,"As a fallback, I suppose we can use typewriters if the word processing system fails.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,True,False,False,False,False,False,False,False,,backup plan or contingency strategy ,,backup,plan,or,contingency,strategy,,,,,,True,False,,,,,,,,,,
3034,family grouping,Noun,The strategy of putting related inventory items together, uncountable,"2011, Max Muller, Essentials of Inventory Management, ISBN, page 79:Effective item placement can often be achieved through tying both the inventory stratification and family grouping approaches together. 2012 -, Riccardo Manzini, Warehousing in the Global Supply Chain, ISBN:Is family grouping applied in storage with the objective of making processes efficient? 2013, Kenneth B. Ackerman, Practical Handbook of Warehousing, ISBN, page 170:The family grouping method allows the storer to handle products that have different storage characteristics.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,strategy,,strategy,,,,,,,,,,True,False,,,,,,,,,,
3205,fan dance,Noun,A dance performance incorporating the artful use of fans, performing arts,"1903. Andrew Lang, ""The Magic Kettle"" in The Crimson Fairy Book: Gracefully he led the fan dance, and glided without a pause into the shadow dance and the umbrella dance. 1996 Feb. 16, Laurel Graeber, ""For Children,"" New York Times (retrieved 28 May 2013): [T]he center's Chinese Folk Dance Company plans to perform six pieces, including a fan dance and a sword dance.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,dance performance,,dance,performance,,,,,,,,,True,False,,,,,,,,,,
